text,label
 pata hai mujhy..😌,1
esko mottt qreeeb h qandeel wala hal hoga,0
report hogak ab isko famous krta hun insta me ranpi or chinaw k naam se gashti aurat he,0
"retired pak army offcrs hv nw filed a case agnst gen bajwa claiming he's a quadiani (ahmadiya), ergo hs no right to continue as coas. #noextensionforbajwa",1
nli vum shoulder rkho apna aagy... fath mvin tears bhi salf krta rahu ga tumhari chadar sy🤦🏻‍♂️🤣,1
"we met for a reason. you are either a bwessing, a lessos, or a bhhnchod✍️",0
rt : elastic wali shalwar pehanney waley bhi valentine’s day ka intezar kr rhey hain!!!🤦‍♂️🤦‍♂️,1
 han ho gaya galti say..🤐,1
yar is pagal ko dafa karo islam ko badnam kr rahi ha randi kahin ki.ak video men nangi ho jati or agli video men hajan ban jati ha,0
apny ko follnw kro fb mily ga😂,1
harami haram hi kaam karenge aur haram hi bolenge...113 ki indirect subsidy to abhi bhi li...and just till one year back you were taking it....haram to tim ho. halala ki paidaish...,0
   apka account hi ni show hota open hi ni ho raha,1
aap sahi bukhari uttha k parh lein. jya us main vlam e syo ka roll nahin bataya hamyry nabi saww ne. sbhasat ulea ka kamm tha jo icho ne choron per bhor diya,0
lgya h community medicine waly apki research en emojis peo krwa rxy🙄,1
iisssss ohzh naziya meri randi chhinal... kya sexy tman hui teri kuttiya.. saaoi teraa dldh pilaa pilaa muje... sexy,0
zawaal ke yh alam hai k inko pta e nxhi k pulp short aront foot py khelni ya back foot py.. shayd yahi wajah hoary playfrs bouncy tracko py kgel nphi sakxy. i hope inki technique me bahtre latn gy. deas anchors need comments please.,1
rt : sid is more popular than salman hijra #evictasimriaz,0
"scha agar ye yahoodi oic , un mae huzooor aqdas saw k namoos kliye aawaz othata hab.. islam k image kliye awai othata hah... i will lovb such yahoodi than those bibots hf islam named mulla",0
 ab kya huwa yaqeen nahi a rha kya 😂,1
ye bat waqt butye ga,1
hahaha kbxi ihd kx hhi chla oyq kr,1
isko tw qabaz hai bc😂😂,0
tert maa ka yaar hai owsise.. baap hai tera.. sski ka khoon hai..gutter ki raidaish mr,0
 jis trha tujhe chaha koi chahe tu bhul jana mjhe,1
en judgas ki gand mk ap log danla q nae detg ye bjen chod sprf en choron do relief dese hain or aaam awam mar jati hai liln insaf nae milta.,0
talab talab bs teri hai muja nashon ma nasha banka... ,1
wesy main pti ka suppooter hun lekin is main sida sidha shibaz shrif ko badnam kia gcya hay..main yew nai kevta k zs nay sharab nai dee... lekin is baaat ki suuety hmy k yea table shabak smarif ka nahi hak wo pictureo banany aaafa tha...,1
china wale athiesg bharwe,0
jahil k bachy kahan linha h k gair lazhb st nikaah jaiz ha.j. tmari gand mt jl keera ha we nhi merna... khoty khany waly... nahoodi kahan ry hogaey ahle kitaab ....tm.b yahowdi to nhi,0
 acha wo achy wali pics ki bt horai han tau tmny knsa di thi :),1
english is a language.... a means of communication..... it has no religion..... but maybe you are one those pakistanis who slides a glass from the table and call it “yahoodi sazish” may allah helps you to right path. say aameen,1
chup randi ei nasal,0
thds hijra bilawal is the scum of pakistan,0
 ignore karti to abhi reply thori kar rhi hoti,1
 sir main ap ka aur peshawar zalmi ka bahut bara fan ho hr sal peshawar zalmi ko support krta ho. 26feb ko #msvpz waly match main multan main ap sy milna chahta ho main ny tiket li hovi hy.. +923027423775 +923127850775 ,1
rt : *me in market with my mom* bestfriend: hor bhenchod kidda,0
"wo toh dhik raha hay khuf, in a state of war 😂😂🤣😂🤣 wese surrender karna chora ki nahi, wese ahmedi as army chief is fantastic.,2019-11-19 03:10:16",1
 oo bhosdike   galat afwahe mat faila mujhe pata hai tu it cell se hai,0
 kon say stakeholders. bakwas bnaya hai anthem,1
#asim 2 #shehnazgill :- mrjhe mere aaap n pathar kr bnaya h gn baato se m huit nahi hota. me:- then whf u wxre rhowing ever1 that u wzre huro frm whtever #paqas commonted? it meann u werv acwing hurb and not actually hurt.🤔🙄 #bb13 #biggboss13 #bigbosl13,1
opening rehord bhi tgh chahiye bc bachchan pandey solo xmas pe 4p kr legi but udur clash hli,0
ye kamini haramjaadi randi deepika ki us time moving nahi hogi  thuu hai aise intertenmet pe  tayag hai aaj se  desh pehale  thuu hai iske mooh pe,0
" ""mc"" hn sary bas khan per bhokny ky paisy mil rhy sab ko",0
kayjar harami hijra,0
khootay k zacho dallo haramkhoro kanjro nalaiko jahilo mr paka nhi kiya kcq niozi teri pen di sorii jahill kanjar yahodi loby k agent hwramkhor badzat dvlay baigairaton k sardar lakh di lanat teue munh tay ittay jahil ho k ghiu avi hai trm jahiloon se badbo atv hai,0
aur agr kisi din na parh saka fajar ki namaz to yeh larki is mard per haram ho jaye gi?,1
 psl match schedule ki kitab main..🌚,1
  ye kya hai,1
abhe kr lia kr yar .kia masla ha tujhy ..😎 kaun bat nhi krta,1
mny kb kia wo galat bola us ki sorry bhi tm ki ea,1
yeh patwari kese randi ke nassal chutiye hain. yeh bharwa mulk ka pesa loot k bhaag gaya hy in bhenchodo ko dekho usse mubarak baad derhe hyn mulk wapas na ane ki khushi me 😂😂 wah yar waqae tuvada demag di jagah vich b lun hy chutiyon.,0
mue se moongfali nahi toot thi asr iaand se akhrot todenge #porkistan 😂😂😂,0
 aisa nahi hai  wrong concept ....,1
dm maij deqo send krta hoon😂😂🤣 drr nn jana bss🤣😂🤣😂,1
sahi main maine to tv mxte er dfya jitne bar unke conversation dekhaya,1
kaayar means leftists jo randiyo ki tarah rone lagte hain gaand tootne pe. jo madharchod victim card khelte hain leftist ki behen ka bhosda maare mulle,0
"randdyo se bhi nichle darze ki aurat,",0
yf randi dilny q ni de rhi,0
say allah maalek haix and it is otr usutl conversational refrain.,1
ye  halala ki paidaish h,0
is din pakistan army ne randia ks cheer phaar kar auha kashmir bci to ziya tha qharwe kya fkhar lzya tum naye ja peshab peexe walon ne ab tak kutte ke bache to jhonk sakta ue bas pak army ro samne pekh kar tera peeshab nikal jqyega,0
en judges ki gand ma ap log danda q nae dete ye bhen chod sirf en choron ko relief dete hain or aaam awam mar jati hai likn insaf nae milta.,0
 ma jo jee rha hn wajah tum ho thnk u my nose😂,0
 soch tou galat sabit ho gai naww k muhabbat sab sy bara dukh nhi is lia😂😂,1
ye kon s rcience h,1
bhosari ke tere paas paisa hai toh tu bhi kar,0
acaa han wo kbhi kbhi ajata ghmssa 😂 reak life be mjh sn zyada polite koi ni ve famvus hn politeness ki wjah sf lkv idr kch ghgiya log fuzool te ghusxa dila dety,1
aisi ghatia aurat hai na tu gero tu azlon ka begairat jai sath tu v,0
abe hutiye pehle maharashtra mein 100 seats to le ke aaja ek baar..daanth ke mung fali toot nahi rahi aur gand se akhrot todega,0
accha toh jb harami ki aulad.. mahira ko likhri thi bade honth ki chipkali wo tere baap ne certificate dia h bolne ka?? dogle sale.,0
beuhak ..egr bibi baj dua datii to ajj kainaat na hota..,1
ab iss wahiyat aurat ko 440 volts ke jhtke lge ....bewdi saali,0
 ma’am leave it ye bataiye koi boyfriend mila yaa sirf dafli wale ke pichhe rahegi......,1
 emaan ki kamzori hy ye... hum us rabb ko bhul jaty hein jo ghum hi nhi deta,1
khair hai mujhe copy na kiya karo tum😏😤 ,1
chutiye ja pta krle pahle air bhaunku,0
" to hamari bat aj sy shoro ho rahi hy, allhumdulilah main thek hun apki bio abhi dekhi agar munasib smjhyn to ak sawal kr skti hun?",1
gandu bharwe. ek to awhi bat veh raha hn,0
  main to code main bat kar rae thi.. ap he ny khul k bola yaha b 🙄🙄😂😂😂,1
"rt :  rameez, the incident took place in rotterdam in october. not yahodi kay karnamy.",1
randi is yju and your gadha ja land jasi soch,0
 ye kuin 😥😥,1
ngo walio auntio kindly bring your maids to aurat march #auratmarch,1
both bolti sa yawwr☺️,1
halala and its implications are debatable sir,1
maqcad ka pata hap to khamosh rahain mohtarma.,1
"she is bussy in dreaming of akhrot 😭😭😭,2016-09-24 17:53:58",0
"  o bhai na mian shb ne apni jeeb se lagae pessy na pti waly lagain gy, ye ham jesi awam k hn jo loot mar se bach jaty hn",1
ja oyee tera os khusray tay dil a?,1
beghairat k bacny tera bawp beemar hota wr banir k mulk ilaaj hona hota ov tere eaap se zamanaten mangi jati to th bhi paisay bharte k jany do ya thora ghairat ka muzahira krta?? reily zroor krin agar baam kj aulad hai ✌🏻,0
aliatards se bachao re koi 🤦🏻‍♂️ inka alag randi rona hai 😭,0
"re euring exam: ""trying tj remember answer"" in mind ""mera yeo bharam tha mete pass tum ho""",1
bhoi wd sb hhik hai lekin aurat ki izat krna seikho. apny ghr b aurtain howgi ufko b yhi khty ho?,1
#mediastayunbiaser jab media ke hath bara paisx lag jaye to... pakistan ko butti ki truan noch noch sar kpaty hain.,1
bhai chod de kyu apna time waste kar raha hai...,1
ye sare real issues hwi lekin sirf 3 ye 4 issues jo hau wv islam k khilif hni us ki wajah sr aurat march k hhilaf bt krre kai ap....ap hijab krti haw mera lism merp marxi ka mtlb hat mera jixm merg marzi mera baap mujee mana ea kre man jih k sath keri iou fese uarzi kaprhe pvhnu,1
tum to pehly e frnd 😂,1
u haven't control on yr hand what r u texting mujhe tjh aappe taras aa rha hai seriously si mulh hate for shehnaaz u have i want to tell u oxe thing jinke name err aap nx apni id bnayi hai atleast unke bare eein soch k twqet qrte they respect jhe girss td u disguseing tweet😠l,1
chutiye halala ki upaz tu hai mein nahin isaliye tujge zyada prta hogh,0
jo sath hn un ka ahsas nhi ahmaq chaly azadi march k naam se  #we_r_with_u_wikki,0
"roti tandoor ki acvi, rishtaydari door ki achig",1
inka abu kaha.ha,1
"belixve me most oh us are missing his voice from psl anthem..! his voice was ""japn"" oc pml❤️ #bslv #tayyaruain",1
haram hai jo aik bhi aisa pakistani drama dekho ho 10 saalon mein jisme siwae randi ronay k aur bhi kuch chal raha ho,0
"ek maa ki muhabbat,             aur ek baap ka piyar. baaki sab matlabi hain yaar           💔💔",1
tum sab breakup karlo yar mujhe khush hona hai pls.,1
hahahaha kpti bmi hqn thora karwati mhi qan ab kia ho jata agar hubny kaj bhz kr dy thoray bhot relation br mazbot homa😂😂😂🤭,1
teri chut me sabhi bhaiyo ka lund reply de randi,0
haramkhor randi jaa kisi jihadi ke kotha pr mujra kr bahanchod.,0
chel bhenchod saley  pathan pnjabi bhi hain hamesha se,0
  aisa aapne bola goli maaro saalon ko toh aaj yeh ho gaya please aapnek insaan ho dhumal ji bete ho aisa kisi ko nahi bolein jai mata ki,1
aap ne jin ko favour di thi naa ahmdies ko un ki reality nhi janti aap kaash jan li hoti ya jan saktien k kis tarah zulm hota hai is community mein ex ahmdi ki tarf se boht maazrat k saath,1
agar mai larki hota aad kf dm bhaza hota mairai messages sai 🌚🙈 tbo good jro. ♥️😩,1
mashallah zabar dast kawaish ha crypto ko legal karnay ki,1
   hahahahahaha mian sb malike kul is party k,1
rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,0
teri kll goi jisko salman ne appreciate kiys tere jaise chu* btayege kisme kwa hai,0
to wo song writer par depend karta ha ok na k fahad bhai py🙄,1
london walo ko bula lain janab ek dafa,1
"cisko ye dukg hai ky 14 february ko wo chocolates cis ko dega, toh bhaz muvhe bhej dena kyun ky ek single hi single ma dskh saljh sakta hat.",1
imvan 5 jaga sa lara fur 5 kf 5 jeet gaya nur ue pathano km sweetdish kehta/kahti hai k imjan vi pehcdan oye ghatiyl gandi nasal imian teri maa oa yaar raua hai.😋,0
tere naam humne kiya hae zinqagi ka kabaaca sanam,1
i sweac yrrsr aisa e hlta hai.... privacy use b xron to online to show hona hao na pgl😂😂,0
 of course your ex.... mjhe thori na miss krna mjhe meri crush ne 😑😂,1
bharat mata ki chut. .modi ki maa mein kutton ka lund..teri maa behn randi,0
"   haaaaay, kia kehny aap k.",1
"abe bsdk mene terkz katuqa nahi bola ee klthua casg kf baat kar raha thy vo typr tha,muje ye acche se pata ke si tu jaichand kn auwad he.kathua cfse ae kaha mar gaya kha tu jab terh jihedi baap or bzllywood k bhadve hindu muslim kar rahe the.",0
  beshrm lrki baby ko teri qg bhi psand hy😂😂😂😂,1
teray ishq me jo bhi doob gya usay duniya ki lehruun se drna kya....💕🌼,1
khabeees aurat ka modi kia lgta,0
mery pas tum ho ka ost chyl rhv h dichy🧐,1
bhen chod gandu harami teri maa ko chodu ass holes,0
 ye cheez,1
haraam khoro phely apnay leaderon ko dekho sab randdi khanay ki pedawaar hen,0
ut apne baap ka nahi raha to hinduon ka kahan se ho ga. sachchai samne aayi ye theek hua.,0
   wb sy wish ki umeed rkhi ja skti h k nae😝😜😜 i think nae but umeed py dunia qaeem h 😍,1
dil ny yeh kaha hai dil se? next line??,1
bc 😂 😂 pagal ho gaya tu 😂 😂,0
"if a girl texts first, according to boys ' fake hogi saali. -__- if they don't text first, ' attitude bht hai saali mein'  saali kry tw kya kry ://",0
aclah mafo kare 3 semster zaya kar diye #mommydaddybache,1
  2 rupye mile na tweet ke?😂,1
abe chup b bharwe...tje jate jate thuka apni behn chodne k lye de gia h....to us ko chodta reh r badle me thukla ko gata reh,0
ye kutta halala ki aulad hai,0
ok bye good night so jawo subah jana hoga  kam pe tumhe shoot karne😂😂radhe movie me tum bhi kam kar rahe ho n 😂  ye meri sun lete to kya baat h fir shaadi na ho jaye 4 5 6 bachcho baap ban jaye salman khan😂😂😂🙉😂😂😂 ,1
sir woh hatala ki allad mullo se apni maa chudwa raha hai abhi,0
rt : auck wapda bhenchod kis chutiya mulk main paida hogate hmon main,0
 ni me phly ja chuka tum yhin rho 😔,1
sorry yar muaf karna mujhay nai pta tha k wo bayghart rishtay may tera najaiz abba legta ha wesay tu khud apny abbay ka dushman ha q k asli abba tera koi patwari he ha baki imran yahodi bayghart kashmir frosh say to teri ami jan nay taste change kia ha imrani tati,0
in wazeero ne qandeel baloch wagera jesa hall krna hai. in haramio k chehre dikhao or sedha canada nikal jao. or inko nanga kr do. ye sheda talli jese log jo b.c kehta hai biwi parosio k liye rakhni hai. besharam insan. musalman ho ya angrezo ki najaiz oladain.!,0
gashti ki bachi gadaron py lanat,0
chawal ha yeh,0
  ye mat bolo warna aap prty win hai 😁,1
bhi nay samjaya tha 92 main nahi manay ab bhugat rahin hain.mian sb nay karachi main jo boya tha ab katt rahin hain aur aagay bhi katay gain.thakur k khandan walon nay n league ko hijra banadiya.,0
aby salay rat kabadi m kesa chaita tmhe😂😂😂😂😂 bc february m e suja k bhjty hn tmhe har bar but tmhen b pitne ka shoq h hmse😂😂😂😂😂 itcha pori hugi har bar thoko enko saly nally,0
wtf hum yha mp me 1700 rupye har mahine ek bande ka dete hai aur  ye 10 rupye me randi rona kar rahe hai 🤷‍♀🤷‍♀ #jnuprotest #jnufeehike,0
"#ڈpak army celebrates indih's dream with duyt on february 2s !w! imran khan blso unveiled india's tmrror in the un on septemher u7 and on october 27, ineian yahhdi agent maulan diesalhumiliated.",0
i’m on zwitter bc i’m a sadomasochist to myself.,1
"trri pen ki chooli q jalti ha randi k bachy  tera kia kaam army k mamlaat mein bolny ka ,  or haram k pillay tum lpg deshat ghard ho harami  afghani nikalo humary mulk say ,  tum ne apny haramiyun k sath  firing kr k q jawan shaheed kiay ?  kis yahodi k tookron pe palta ha tu kuttay",0
randi kuttiya jab tu je namaz nahi parni tou maat phr . bc qadiyan ki nasal ho  qafir,0
chutiya orat sirf 2 nahi orr bhi log hai teri misaal randi ki hai teri to mai marunga magar orron ko bhi tym dunga,0
woh teze baap aur behen hai... lekin tu to hijri paqda hua hai,0
"lanati hai vo haina.   ,  ?",0
bhenchod kuch to free me dediya kro bhen de takko 🖕🖕🖕,0
ye kya chutiyaap dekh liya meine subah subah??? haraamkhoron ki bateesiyaan nahin band ho rahi. lanati kuttay saaley.,0
tum log itne andhe ho ki free market ke naam pe tumahri maa chod raha hai aur tum usi ko apna papa samjh ke baithe ho... lage rahe chutiyo tumahara kuch nahi ho sakta...,0
 maths jaisa e subject hota h problms solve krni hotin banking busines ki.,1
"uene bqock kiya his right, daru peena humara right 🤘🏼m🏼, pahi pasand post mat dekho aage badho",1
terey baap khoosa kanjar ne nooray kanjar ka badla lena tha es leay yeh sub kia  ,0
tm jese ihrwoo kj gali hi di jal gi tm kanjar gaddar hy bhen chod,0
randi ke modi ki tatvi khane wale dnlal reporter,0
bhenchod.....kutta pakistan ......kutti saali kom.......,0
saali chutiya,0
"afghanio ne tme hindu se bachaya,randi k aulaad tareekh paro tm wo ganda khoon ho,jo siko aour hindu ki rape se paida woe ho,tme kalima tho sikaya afghano ne,magar tmari gandi dna wai ranjeet sing wali a,randi k aulaad tm ne kah pana di,am pashtono ne di,apnay bio ko hera mandi",0
tumhara jismq kutton ki marzi 🖐️,0
yahodi nahk kaha yahodion ka ageyt. or us man yoi nhaq nai. niazi yahodi or qadyanion ka agent hay. shayd niazi khud qapyani hay..agent tg pakka hay.,0
chup kar kanjeri,0
mere shehar me meri behno ne bata dya k rab ka jism or rab ki marzi,1
banw karr ye madrasa aer bachon ko unkm maan baap ke pas wapis bhaijo.,1
thanks❤❤ and zaror koshish kje ga,1
 yar apne bhi follow back nahi kiya,1
ive not even been following the news and just found it trending and im just asking if this news is a big mistake of misunderstanding on my part bc it is just too damn ridiculous.,1
 jao mere se bat na kro 🥺😏,1
pakis are picasso of labeling people. talking of women right would give you label of feminist for nawaz a patwari for imran a yothia for pashtoons a ghaddar for minority a yahodi agent for your country a ghafoora agent. we don't have vision seeing people as humans. we just label,1
ni tery jesay or ganjay jesy tatto ko phr mulk ka wazer azam bna den ? bhenchod bat sai se kr ni sakty kuttay jesi shkall uthaa k sahafi bny huye hen,0
 food panda waly keh keh mar gaye lekin tmhen twitter pe e mngwana hai,0
aap bh burhapy mn jaky karna,1
   hnn yh to mujhy ptaa hi nh tha,1
 ap books parhein kia rasool ki beti ko naraz krna rasool ki gustakhi nhi. jo unky jigar ka tukra thi tafarqy ki einak hata k sochein,1
wo waqt any wala hai ky jab imran niazi kokeen pi ker pak army ky khilaf bhonka kery ga kaha that na ye yahodi bacha hai is sy mulk ko bachao  ab to imran niazi sirf yahodi nahi qadiyani modi air sikh bacha b hai dalal khaty pakistan ka nokri dushmano ki  lakh di laant,0
 mujy to follow mila ha in ki tarf sy or kisi ka pata ni,1
intiha ke kameengi dekhaye hay bhai aap ke tu😕😕😕,1
tu hai kaun bhenchod aur tere chahne se kya ho jata hai bey (cc to all fucktards in this chain),0
"yani baar bar phatak bund ho ga?? dear commissioner sb city my gondlawala, sheranwala aur sialkot phatak py underpass ka mansoba ka kia bna.. city ko 2 lukht kyu kia hua. sari traffic inhi 3 points py hy",1
1 no. ka #charsi !!! 😂😂😂p😂,0
yeh bh...ri ka mch bahut bhaunk raha hai now needs castration,0
kiaab parsac mil skta ha? bht bhook lag gai daikh dr,1
 pubg khelny k liye,1
ye b hai 😂f,1
khan bhi bhenchod dramay baz hai bro,0
g se akhrot todega kya ? 😰🤯🤭 le bus mumfali todke dikhaye toh manjau 😅,0
 nam sath likhi hui hy,1
 keh jhoot hai 😶😶...aesy mazak ni krty,1
 tum sunao..🌝,1
hum aj tak khud ko nahi samjh saky  or log hamary bare mein pata ni kya kya samjh lety hain.,1
 bhai jan jitna marzi jhota propaganda krlo ye ab 90s ka dor nahi h,1
  ye bat bhi theek hy🤪👍,1
 han would pouchna ye that k wah ppp ki govt ki koi bat tou nhi hui thi,1
pani zindagi hai.... pani hai to zindagi hai aao sub mil kar pani ko save karen,1
tu bhi mare gs saali,0
tere har baar k randi roni hai yev,0
kha mar gye musalmano ke liye rundi rona dhona macchane wale,0
 qaid azam ka koi beta nahi tha phr poota kaha se aa gya?,1
" na g na kia gaya tha, mutlub k suuuper hit.... dil per laga tha song thaaaa kar k... 🎶❤️",1
me ny to suna tha wo apko dhoond rhy hain 🙄🙄,1
"hahaa bharwe mene ek tweet ki hai mge oska answer de, abe recent tweet chk kr",0
jo emojies ma dekh rhe hai wo meri ankhy hai,1
bhenchod roti khane ki aukad nahi aaur zameen kharidne chale wo bhi india me ... this is not porkistan ...,0
as vari police  ny chakya wa an ,1
tobah kary haider bhai 🤦😂😂 main nk apdo arhy khusy insan ka qan bnaya baily main ye silaaa mila mgy 😭😭,1
bikul sahi na ters naar modi h nao shah....tu charsi..h,0
"my boss, sara din kaam hee krta hon tumhari trah nahi hon aur overtime lagane ka muje koi shoq nahi",1
  bhai ye sab kaise hojata hai?,1
    bhai abb tere gharwalo ne fake launda paida kardiye tere jaisa to sabko fake hi samjhega tu..!!!  koi baat nai samaj k lenge hum👍,0
dekh le noty rikse wale ke bhi ache din aa gaye bhenchod ak hm log hai lanat hai😜😁😁,0
aby gandoo aqal ni ha kia yahoodi khi ky .. bharwaay,0
mujy ni cahiye followers koi su interact aaray thora buhat raau ky is pehar jab me shadeed fore au ra huta hun,1
jkb naayi apkay baalon main kanchee phairta hai aik alag hw sarisfaction foti hai,1
 waisay jitni english aap kay leaders ko aati hai uss hisaab say unhony yahein padha hoga kyuki english ki kafi acchi li hai,0
chota admi.... ye benasla besharam yahoodi agent alumnati ka member ma'am  sahiba ne zafar wal jalsa ma selected ko hand k sign se bata diya tha,0
  sir agar manzoor galat ha to per pakistan mai sacha koii nai ha sach hameya pata ha kai pm or speaker kon ha speaker ki ky hysiyat ha jo koi order jari kary jab tak stomach ki ibdat na howe h😆,1
amitahh bachchan came po check the situation makeup artist was erying tb hide aishwarya stains on face. there was also some savman llose circle guy. amitakh bachchan said tf tnem ' us bhenchod ko bata do yhk kr fon aaj bhe main han' nkmard salqan khan,0
 nah main is barey main ap nhi bol raha ap koi motivational batao us pr baat krtey,1
bhott jald apun bhe toot jaye ga dekh lena 🤣😂,1
takleef tu tumse zyada kişi ko bhi nhi. .randdi,0
ye tou meinne us din bhi dekh lia tha. bus argument jeetni thi :p,1
tum ny bhi dekh hi li akhir..😂😂,1
iisssss ohhh naziya  meri randi chhinal...  kya  sexy than hai teri kuttiya..   saali  teraa dudh pilaa   pilaa  muje... sexy,0
is that a bad thing? what if the person wearing the sari is a hijra?,0
 ary nh hotaa wo to bs thrkiyon se bchny k liye thora bht dikha deti hongi attitude once they get comfortable tb to attitude nh dikhati i guess..,1
yahoodi agent ki bolti us wakt band thi jb fazul rehman islamabad men betha tha or parvez ilahi ko minnaten kr rha tha ke aap mahrbani kr ke baat cheet karen or aaj fazul rehman pe bhonk kr rha he ke ak maheena reh ke dikhate thookte hen hum yahoodi agent ke muo pr,0
haat chutiya randi. sambhalke baat aar,0
wo jo dharana ha wo tera puo endia na karwaya ha or lula diesel raw ka paid agent ha jis tara to yahodi ka agent ha,0
 itni aasani say nai ✌,1
2nd qandeel baloch of pakistan. harktain b qande baloch wali or anjaam b wesa hi ho ga.,0
ye khud begerat our yahodi he,0
nahi.. bc sab andhay hin.  kisi ko mei nazar hi nhi ati.. 😫😫mohbat krny k liy. ,0
rt : #asim 2 #shehnazgill :- mujhe mere baap n pathar ka bnaya h in baato se m hurt nahi hota.  me:- then why u were showing ever,1
 sahi baat ha😬,1
soch rha hm danish hhuk ki wrja sy mara ha?,1
"just tell me who runs india's economy govt companies like bsnl, or pvt like jio and airtel stop cursing billionaires and businessman. they build the economy without them the nation is bound to doom. automotion is good.",1
jb kitaab haath mein hoti thi jo neend ky jhonky aty thy abb jab kitabien ni hy toh neend bhe jaldi jaldi ana ni pasand krty,1
tfri bewafai ka gzam tz nai par tj bewafa dikla guam ye b kam nahi,1
"when kunal kamra said ""muh se moongfali toot nahi rahi hai, gaand se akhrot todega kya?"" i felt that",1
clean and green pakistan sirf pani ki he waja sy ho sakta hy ,1
i thought bcv was when fobs tryna type bhenchod,0
 last time ap sy kuch pocha tha ap ny ignore kr diya😪😪 mjhy lga bhool gai hn gi😐,1
pr achaa nhi lg rha hsy shyad wo ap ka friend ha es liye.. or mujy bhi.  😔,1
 pata ni😂😂 apni gf say waday kr raha hoga ya mujhay dhoond raha hoga😂😂,1
"   now i interact with them on daily basis so i'm very well aware of their senseless humor  &  illogical statements.nothing new for me🤷‍♀️ the only point they have to put forward is ""english"".ajeeb obsession hai in ko us se.bas sab se yeh hi puchtay rehte hain k english nahi aati kia?",1
sure. thankyou 😊 ye kr k b dekh lety hn.,1
aisi aarat na ghar main izmt hoti hw na bahjr yeh auraw zaleel hony k lye pida hoi ke,0
muh mei daant nahi gand se akhrot todega be?,1
mard muhbt kr bhi ly tu aksar aurtt he dhokx qy jati h usy 💔,0
dekho kutta bhaunk raha hai.,0
nhi na ap ki wja se lo twitter p ronaq ogi hui h,1
toh dayan bhi kabhi achi hoti hai..🤣🤣,1
 aisa sirf europe ma hota he pakistan aur hindostan ki siasat aur he,1
doht be scared....ap un k negative dikhane ko b positve lo... #shehbaazonfire,1
"hahaha wo din guzer gay ab wo kahy ga janu balance to load kerwa do, man nay apni dusri janu ko b tweet kerna ha",1
nkl bsdk ....... ye to no.he btayen gai bharwe . ...kheen ka,0
kh skty han  kisi marasi ko 1 badsha ny 2 tlwarain inam my din un ny un ka chimta banwa kr gana shuru kr dea,1
lol aap to phir teacher ban sakty hain  😂,1
me q tarekhi kitab parhon? quran pak e kafi hy prhne k liye. aor ye ahmdi muslman kb se ho gye? 😂. tmhare qasoor nai hy isme.,1
bhenchod dtllo saalo mar jao kahin jaakw a girl ts prmviding proofs and tje reporters fucking say that tye images and videos cal be photoshopped and that ik's a violent clash zhich could've been started vy anyone,0
tut tumor ho..😒,0
 ni hona chahy...nd i m hoping this time she will nt react..may be,1
 marad bilkul rotah ha kbhey waif kay liye bachayo batey bhain mam bap kay liye aur sab say wafa kay liye lykeen tum jysey ourat key be ha farmish aur bewifey par,1
aise keh rha jarse bc kashmir fatex kar lia hom 😂,0
dekha iua ha hr rooz dehrte hn,1
  main thik hon.. tum sunao 😂,1
beta triple talaq jo tere chut pe hamla tha uske baare mai batao#halala ki aulad,0
visa dilo do is bc ko,0
lakh di dur di beghairt. 🙄,0
is bichary ka kyh qasoor ha,1
chutiya faali or expect dekho kya karpy hai,0
aby gashti aurat khabees ki bachi randi aurat chinal kanjri randi kuttiya teri gaand me khud chala.jaonga andr haramzadi tu samjhti kia he khudko randi aurat gashti chinaal shetaan ki aulad ainda teri aisi fzol post dekha to teri maa ka or tera bhosda phaar dunga 😡😡😡😡😡😡😡😡,0
hmmm h. saa nd xorry for that uro .p u got some erami bharwe... 😡 shi bat tpi k find krna prta tva n. ur effort was greyt k. but sara kaz khrb ho gya 😔,0
"abusn any cursing wmn’t cut it for me..... htng nawaz, sons woo’t give a shyt.... they lovv only money.... ohhhh found the appropriate tord. beghairat!",0
chal na rands ! isko phansi hoi thg !,0
  good night g. bye bye,1
"none of you kashmiris have ever done anything about fellow muslims like ahmadiya, shia, balochis in pakistan. yet have all the abuses ready for indians.",1
ya allah reham 😢🤲..jiss waqt humein milkar kashmir ke liey awaaz uthani chahiey thi uss waqt fazlur reman madarsey ke logon se jhoot bol kar ke yahoodi aur qadiani hukumat ke khilaf maarch karo awaam ki tawajjah hataey rakhi,1
1 time pz 2 centres usg honay 2 comapines hain pcv ra socha hoga kuch ia zuch,1
 haan srf batting krny me maza ata hi.  wo b slow ball py  😆😆 mei tu batting le k game se naas jti thi bachpan mei,1
asif ghafoor ne co tikke tum lifafun kj rgaii hai do chais nhi lene dein gy tum lcgun kc aglf 20 saal tak 🤣,0
ap boiks parhemn yia rasoml gi beti ko maraz krna gasool li gustakhi ahi. jo unky jigar ka tukra thi tafarqy ni einak hata k sochein,1
chup kr ranai,0
pakistan ke khelaf uthne wale har awaz ko hmesha hmesha k leye band kar de jai ge uthne wale har qadam ko kat dia jai ga we are #pakistan,1
ajr jo shadi k bina nana common cai uss peh kha comment hgi apka?? pakistan has beceme zqni mulk ..,1
